start,stop,qid,src,dur,pid
967.44,968.15,ellie17dec2012_08,matched,0.7099999999999227,344
971.95,972.74,ellie17dec2012_08,matched,0.7899999999999636,344
973.94,979.29,ellie17dec2012_08,matched,5.349999999999909,344
980.01,988.65,ellie17dec2012_08,matched,8.639999999999986,344
989.21,992.2,ellie17dec2012_08,matched,2.990000000000009,344
1004.37,1005.52,ellie17dec2012_10,matched,1.1499999999999773,344
1009.29,1012.02,ellie17dec2012_10,matched,2.730000000000018,344
1012.99,1019.59,ellie17dec2012_10,matched,6.600000000000023,344
1020.36,1023.84,ellie17dec2012_10,matched,3.480000000000018,344
1024.76,1032.47,ellie17dec2012_10,matched,7.710000000000036,344
1034.02,1043.95,ellie17dec2012_10,matched,9.930000000000064,344
1045.5,1048.84,ellie17dec2012_10,matched,3.339999999999918,344
1052.09,1056.42,great_situation,matched,4.330000000000155,344
1062.48,1062.96,appreciate_open,matched,0.4800000000000182,344
1064.26,1064.64,bye,matched,0.38000000000010914,344
32.78,33.08,UNK:hi i'm ellie thanks for coming in today ,unmatched,0.29999999999999716,345
50.89,51.9,UNK:are you okay with this,unmatched,1.009999999999998,345
56.2,57.02,UNK:okay so how are you doing today,unmatched,0.8200000000000003,345
58.36,58.71,UNK:okay so how are you doing today,unmatched,0.3500000000000014,345
61.3,65.32,where_originally,matched,4.019999999999996,345
65.93,66.27,where_originally,matched,0.3399999999999892,345
70.89,71.45,like_about_la,matched,0.5600000000000023,345
72.24,74.38,like_about_la,matched,2.1400000000000006,345
75.4,86.69,like_about_la,matched,11.289999999999992,345
91.32,102.04,dont_like_la,matched,10.720000000000013,345
106.68,111.76,UNK:do you travel a lot,unmatched,5.079999999999998,345
115.69,121.04,UNK:what'd you study at school,unmatched,5.3500000000000085,345
121.6,131.57,UNK:what'd you study at school,unmatched,9.969999999999999,345
137.54,144.81,still_working_on_x,matched,7.27000000000001,345
147.52,150.2,dream_job,matched,2.6799999999999784,345
150.89,161.53,dream_job,matched,10.640000000000015,345
162.01,168.88,dream_job,matched,6.8700000000000045,345
175.43,180.2,family_roleb,matched,4.769999999999982,345
181.5,186.85,family_roleb,matched,5.349999999999994,345
188.03,188.44,family_roleb,matched,0.4099999999999966,345
191.79,193.32,UNK:do you consider yourself an introvert,unmatched,1.5300000000000011,345
198.15,198.57,back_later,matched,0.4199999999999875,345
200.7,202.33,UNK:what do you do when you're annoyed,unmatched,1.6300000000000239,345
203.1,212.01,UNK:what do you do when you're annoyed,unmatched,8.909999999999997,345
212.81,213.41,UNK:what do you do when you're annoyed,unmatched,0.5999999999999943,345
218.29,228.62,control_temper,matched,10.330000000000013,345
231.8,241.01,landed_trouble,matched,9.20999999999998,345
245.99,251.33,last_argument,matched,5.340000000000003,345
251.99,264.85,last_argument,matched,12.860000000000014,345
266.54,267.65,that_sucks,matched,1.1099999999999568,345
268.65,269.37,that_sucks,matched,0.7200000000000273,345
274.53,284.49,influence_positive,matched,9.960000000000036,345
285.67,289.13,influence_positive,matched,3.4599999999999795,345
289.88,291.49,influence_positive,matched,1.6100000000000136,345
294.12,294.44,memorableb,matched,0.3199999999999932,345
296.53,307.16,memorableb,matched,10.630000000000052,345
307.63,318.2,memorableb,matched,10.569999999999993,345
324.1,325.79,bf_describe,matched,1.6899999999999977,345
326.63,338.17,bf_describe,matched,11.54000000000002,345
338.62,341.94,bf_describe,matched,3.319999999999993,345
348.43,353.18,ellie17dec2012_09,matched,4.75,345
353.89,363.23,ellie17dec2012_09,matched,9.340000000000032,345
370.3,377.46,easy_sleep,matched,7.159999999999968,345
378.55,381.94,easy_sleep,matched,3.3899999999999864,345
382.94,385.98,easy_sleep,matched,3.0400000000000205,345
388.2,395.49,why2,matched,7.2900000000000205,345
396.18,397.83,why2,matched,1.6499999999999773,345
398.81,400.39,why2,matched,1.579999999999984,345
403.65,408.74,trigger,matched,5.090000000000032,345
409.88,418.17,trigger,matched,8.29000000000002,345
421.03,428.17,symptoms_cope,matched,7.140000000000043,345
428.83,429.49,symptoms_cope,matched,0.660000000000025,345
430.61,435.93,symptoms_cope,matched,5.319999999999993,345
437.24,437.68,symptoms_cope,matched,0.4399999999999977,345
440.6,441.13,sleep_affects,matched,0.5299999999999727,345
444.03,451.16,sleep_affects,matched,7.130000000000052,345
451.7,460.09,sleep_affects,matched,8.389999999999986,345
460.88,461.32,sorry_hear,matched,0.4399999999999977,345
462.23,463.05,sorry_hear,matched,0.8199999999999932,345
466.38,467.08,ptsd_diagnosed,matched,0.6999999999999886,345
470.1,474.2,when_diagnosed,matched,4.099999999999966,345
478.48,485.25,why_seek_help,matched,6.769999999999982,345
486.06,496.68,why_seek_help,matched,10.620000000000005,345
497.93,498.32,UNK:yeah that sounds really hard,unmatched,0.38999999999998636,345
500.35,501.3,UNK:yeah that sounds really hard,unmatched,0.9499999999999886,345
505.93,511.21,suspect_problem,matched,5.279999999999973,345
511.82,520.0,suspect_problem,matched,8.180000000000007,345
520.63,531.6,suspect_problem,matched,10.970000000000027,345
535.11,548.07,feel_lately,matched,12.960000000000036,345
550.3,550.98,feel_lately,matched,0.6800000000000637,345
554.71,558.05,depression_diagnosed,matched,3.339999999999918,345
563.48,575.0,therapist_useful,matched,11.519999999999982,345
581.14,585.91,therapy_changes,matched,4.769999999999982,345
586.5,591.22,therapy_changes,matched,4.720000000000027,345
592.24,596.55,therapy_changes,matched,4.309999999999945,345
602.86,605.9,UNK:when was the last time you felt really h,unmatched,3.0399999999999636,345
607.19,609.29,UNK:when was the last time you felt really h,unmatched,2.099999999999909,345
610.68,615.48,UNK:when was the last time you felt really h,unmatched,4.800000000000068,345
622.35,624.56,ellie17dec2012_08,matched,2.2099999999999227,345
625.75,627.49,ellie17dec2012_08,matched,1.740000000000009,345
628.41,630.82,ellie17dec2012_08,matched,2.410000000000082,345
632.6,633.15,ellie17dec2012_08,matched,0.5499999999999545,345
634.42,647.63,ellie17dec2012_08,matched,13.210000000000036,345
648.5,653.48,ellie17dec2012_08,matched,4.980000000000018,345
654.0,658.6,ellie17dec2012_08,matched,4.600000000000023,345
659.24,667.04,ellie17dec2012_08,matched,7.7999999999999545,345
672.38,675.53,regret,matched,3.1499999999999773,345
676.2,683.05,regret,matched,6.849999999999909,345
683.94,689.29,regret,matched,5.349999999999909,345
695.19,699.46,UNK:what advice would you give yourself ten ,unmatched,4.269999999999982,345
701.05,701.9,UNK:what advice would you give yourself ten ,unmatched,0.8500000000000227,345
703.14,706.5,UNK:what advice would you give yourself ten ,unmatched,3.3600000000000136,345
708.03,712.14,UNK:what advice would you give yourself ten ,unmatched,4.110000000000014,345
713.06,713.41,UNK:what advice would you give yourself ten ,unmatched,0.35000000000002274,345
719.33,719.9,ellie17dec2012_07,matched,0.5699999999999363,345
720.55,732.44,ellie17dec2012_07,matched,11.8900000000001,345
732.92,738.33,ellie17dec2012_07,matched,5.410000000000082,345
744.188,750.468,do_fun,matched,6.279999999999973,345
751.005,756.595,do_fun,matched,5.590000000000032,345
757.245,757.895,do_fun,matched,0.6499999999999773,345
758.735,763.445,do_fun,matched,4.710000000000036,345
770.733,771.977,appreciate_open,matched,1.2440000000000282,345
772.666,773.577,bye,matched,0.9109999999999445,345
49.65,50.12,UNK:are you okay with this,unmatched,0.46999999999999886,346
54.78,55.3,how_doingv,matched,0.519999999999996,346
59.26,60.29,where_originally,matched,1.0300000000000011,346
65.25,67.94,like_about_la,matched,2.6899999999999977,346
68.64,71.32,like_about_la,matched,2.6799999999999926,346
76.04,77.35,dont_like_la,matched,1.309999999999988,346
78.1,79.05,dont_like_la,matched,0.9500000000000028,346
81.92,84.07,dont_like_la,matched,2.1499999999999915,346
89.16,89.86,UNK:do you travel a lot,unmatched,0.7000000000000028,346
93.29,97.5,travel_changed,matched,4.209999999999994,346
101.26,105.72,travel_trips,matched,4.459999999999994,346
106.25,110.74,travel_trips,matched,4.489999999999995,346
111.37,115.52,travel_trips,matched,4.1499999999999915,346
115.89,120.54,travel_trips,matched,4.650000000000006,346
121.24,121.96,travel_trips,matched,0.7199999999999989,346
122.5,123.2,travel_trips,matched,0.7000000000000028,346
124.53,127.49,travel_trips,matched,2.9599999999999937,346
128.2,130.16,travel_trips,matched,1.960000000000008,346
131.2,131.58,that_sucks,matched,0.3800000000000239,346
136.1,136.69,UNK:do you consider yourself an introvert,unmatched,0.5900000000000034,346
137.46,139.71,UNK:do you consider yourself an introvert,unmatched,2.25,346
141.95,142.47,more,matched,0.5200000000000102,346
144.07,145.91,more,matched,1.8400000000000034,346
146.7,147.21,more,matched,0.5100000000000193,346
147.98,155.87,more,matched,7.890000000000015,346
156.29,163.2,more,matched,6.909999999999997,346
168.2,168.91,bf_describe,matched,0.710000000000008,346
169.7,172.29,bf_describe,matched,2.5900000000000034,346
173.11,173.76,bf_describe,matched,0.6499999999999773,346
176.57,177.33,bf_describe,matched,0.7600000000000193,346
178.14,180.86,bf_describe,matched,2.7200000000000273,346
185.58,186.16,UNK:what'd you study at school,unmatched,0.5799999999999841,346
187.73,190.22,UNK:what'd you study at school,unmatched,2.490000000000009,346
191.11,193.66,UNK:what'd you study at school,unmatched,2.549999999999983,346
194.42,195.59,UNK:what'd you study at school,unmatched,1.170000000000016,346
197.22,197.81,UNK:what'd you study at school,unmatched,0.5900000000000034,346
200.53,201.3,still_working_on_x,matched,0.7700000000000102,346
202.04,202.76,still_working_on_x,matched,0.7199999999999989,346
203.38,205.05,UNK:what do you do now,unmatched,1.670000000000016,346
209.35,212.01,hard_decision,matched,2.6599999999999966,346
212.75,216.16,hard_decision,matched,3.4099999999999966,346
217.04,221.09,hard_decision,matched,4.050000000000011,346
221.99,228.55,hard_decision,matched,6.560000000000002,346
232.34,235.76,happy_didthat,matched,3.4199999999999875,346
236.22,238.35,happy_didthat,matched,2.1299999999999955,346
238.86,239.54,happy_didthat,matched,0.6799999999999784,346
240.66,241.31,happy_didthat,matched,0.6500000000000057,346
241.83,243.44,happy_didthat,matched,1.6099999999999852,346
250.53,251.27,influence_positive,matched,0.7400000000000091,346
254.56,257.42,influence_positive,matched,2.8600000000000136,346
258.37,258.97,influence_positive,matched,0.6000000000000227,346
259.84,261.82,influence_positive,matched,1.9800000000000182,346
262.84,263.58,influence_positive,matched,0.7400000000000091,346
264.3,265.94,influence_positive,matched,1.6399999999999864,346
267.06,268.92,influence_positive,matched,1.8600000000000136,346
269.73,270.16,influence_positive,matched,0.4300000000000068,346
271.0,272.05,influence_positive,matched,1.0500000000000114,346
272.76,275.31,influence_positive,matched,2.5500000000000114,346
279.63,280.16,family_roleb,matched,0.5300000000000296,346
282.83,287.96,family_roleb,matched,5.1299999999999955,346
288.77,290.96,family_roleb,matched,2.1899999999999977,346
291.81,292.49,family_roleb,matched,0.6800000000000068,346
293.12,296.83,family_roleb,matched,3.7099999999999795,346
302.06,302.76,UNK:what do you do to relax,unmatched,0.6999999999999886,346
303.74,304.35,UNK:what do you do to relax,unmatched,0.6100000000000136,346
305.66,306.68,UNK:what do you do to relax,unmatched,1.0199999999999818,346
308.38,312.08,UNK:what do you do to relax,unmatched,3.6999999999999886,346
312.7,314.51,UNK:what do you do to relax,unmatched,1.8100000000000023,346
315.1,316.46,UNK:what do you do to relax,unmatched,1.3599999999999568,346
318.09,323.53,UNK:what do you do to relax,unmatched,5.439999999999998,346
324.06,326.7,UNK:what do you do to relax,unmatched,2.6399999999999864,346
332.1,332.64,easy_sleep,matched,0.5399999999999636,346
333.57,334.37,easy_sleep,matched,0.8000000000000114,346
334.79,336.54,easy_sleep,matched,1.75,346
337.21,339.02,easy_sleep,matched,1.8100000000000023,346
339.65,342.81,easy_sleep,matched,3.160000000000025,346
345.41,353.18,easy_sleep,matched,7.769999999999982,346
356.63,357.1,trigger,matched,0.4700000000000273,346
359.02,362.1,trigger,matched,3.080000000000041,346
362.72,365.48,trigger,matched,2.759999999999991,346
366.9,372.12,trigger,matched,5.220000000000027,346
372.99,373.42,trigger,matched,0.4300000000000068,346
374.01,379.47,trigger,matched,5.460000000000036,346
380.34,381.39,trigger,matched,1.0500000000000114,346
382.82,385.5,trigger,matched,2.680000000000007,346
385.94,387.49,trigger,matched,1.5500000000000114,346
387.94,388.66,trigger,matched,0.7200000000000273,346
389.78,393.15,trigger,matched,3.3700000000000045,346
397.95,398.62,sleep_affects,matched,0.6700000000000159,346
400.89,401.53,sleep_affects,matched,0.6399999999999864,346
402.28,403.03,sleep_affects,matched,0.75,346
403.65,405.64,sleep_affects,matched,1.990000000000009,346
406.35,406.98,sleep_affects,matched,0.6299999999999955,346
408.25,410.76,sleep_affects,matched,2.509999999999991,346
411.52,414.34,sleep_affects,matched,2.819999999999993,346
416.74,421.49,sleep_affects,matched,4.75,346
422.4,424.47,sleep_affects,matched,2.07000000000005,346
427.88,428.55,symptoms_cope,matched,0.6700000000000159,346
431.42,438.88,symptoms_cope,matched,7.4599999999999795,346
439.79,442.02,symptoms_cope,matched,2.2299999999999613,346
442.53,452.68,symptoms_cope,matched,10.150000000000034,346
453.34,456.25,symptoms_cope,matched,2.910000000000025,346
457.09,457.45,symptoms_cope,matched,0.36000000000001364,346
460.64,462.24,difficult,matched,1.6000000000000227,346
462.84,465.64,difficult,matched,2.8000000000000114,346
466.29,472.95,difficult,matched,6.659999999999968,346
473.54,476.61,difficult,matched,3.069999999999993,346
477.07,480.7,difficult,matched,3.6299999999999955,346
482.34,482.94,difficult,matched,0.6000000000000227,346
483.53,488.6,difficult,matched,5.07000000000005,346
493.51,493.92,ptsd_diagnosed,matched,0.410000000000025,346
496.91,499.66,when_diagnosed,matched,2.75,346
500.22,504.22,when_diagnosed,matched,4.0,346
504.68,508.15,when_diagnosed,matched,3.4699999999999704,346
512.08,512.69,why_seek_help,matched,0.6100000000000136,346
514.52,516.09,why_seek_help,matched,1.57000000000005,346
519.3,522.52,why_seek_help,matched,3.2200000000000273,346
523.26,526.93,why_seek_help,matched,3.669999999999959,346
527.64,528.09,why_seek_help,matched,0.4500000000000455,346
528.8,538.71,why_seek_help,matched,9.910000000000082,346
539.95,542.66,why_seek_help,matched,2.7099999999999227,346
543.23,544.79,why_seek_help,matched,1.5599999999999454,346
545.44,547.76,why_seek_help,matched,2.3199999999999363,346
548.89,556.37,why_seek_help,matched,7.480000000000018,346
558.45,558.8,been_hard,matched,0.34999999999990905,346
559.41,559.85,been_hard,matched,0.44000000000005457,346
563.28,564.12,therapy_going,matched,0.8400000000000318,346
566.55,569.96,stop_going,matched,3.410000000000082,346
570.61,571.9,stop_going,matched,1.2899999999999636,346
572.61,573.07,stop_going,matched,0.4600000000000364,346
573.47,574.49,stop_going,matched,1.0199999999999818,346
574.92,576.16,stop_going,matched,1.240000000000009,346
576.95,577.4,stop_going,matched,0.4499999999999318,346
577.9,584.39,stop_going,matched,6.490000000000009,346
584.73,585.37,stop_going,matched,0.6399999999999864,346
586.32,590.1,sorry_hear,matched,3.7799999999999727,346
590.82,591.1,sorry_hear,matched,0.2799999999999727,346
591.43,593.2,sorry_hear,matched,1.7700000000000955,346
593.8,594.02,sorry_hear,matched,0.22000000000002728,346
597.21,602.78,feel_lately,matched,5.569999999999936,346
603.47,604.21,feel_lately,matched,0.7400000000000091,346
605.87,608.47,feel_lately,matched,2.6000000000000227,346
609.1,610.39,feel_lately,matched,1.2899999999999636,346
617.66,618.36,UNK:when was the last time you felt really h,unmatched,0.7000000000000455,346
621.99,623.08,UNK:when was the last time you felt really h,unmatched,1.0900000000000318,346
623.77,624.42,UNK:when was the last time you felt really h,unmatched,0.6499999999999773,346
625.45,626.54,UNK:when was the last time you felt really h,unmatched,1.0899999999999181,346
629.28,631.95,UNK:when was the last time you felt really h,unmatched,2.6700000000000728,346
632.87,634.7,UNK:when was the last time you felt really h,unmatched,1.830000000000041,346
635.42,638.33,UNK:when was the last time you felt really h,unmatched,2.910000000000082,346
639.84,640.31,UNK:when was the last time you felt really h,unmatched,0.4699999999999136,346
642.02,642.82,tell_about_that,matched,0.8000000000000682,346
644.2,645.47,tell_about_that,matched,1.2699999999999818,346
646.49,648.82,tell_about_that,matched,2.330000000000041,346
649.48,650.37,tell_about_that,matched,0.8899999999999864,346
652.59,655.07,tell_about_that,matched,2.480000000000018,346
656.04,664.92,tell_about_that,matched,8.879999999999995,346
665.52,666.33,tell_about_that,matched,0.8100000000000591,346
668.81,673.56,tell_about_that,matched,4.75,346
674.07,675.53,tell_about_that,matched,1.4599999999999227,346
676.36,676.85,tell_about_that,matched,0.4900000000000091,346
678.15,678.53,good_hear,matched,0.37999999999999545,346
680.22,680.81,good_hear,matched,0.5899999999999181,346
684.17,685.14,ellie17dec2012_08,matched,0.9700000000000273,346
686.23,687.03,ellie17dec2012_08,matched,0.7999999999999545,346
690.34,692.55,ellie17dec2012_08,matched,2.2099999999999227,346
694.25,696.28,ellie17dec2012_08,matched,2.0299999999999727,346
697.13,699.9,ellie17dec2012_08,matched,2.769999999999982,346
700.36,702.19,ellie17dec2012_08,matched,1.830000000000041,346
702.74,708.66,ellie17dec2012_08,matched,5.919999999999959,346
709.68,712.41,ellie17dec2012_08,matched,2.730000000000018,346
713.3,715.21,ellie17dec2012_08,matched,1.9100000000000819,346
716.02,722.41,ellie17dec2012_08,matched,6.389999999999986,346
722.92,724.14,ellie17dec2012_08,matched,1.2200000000000273,346
725.18,725.72,ellie17dec2012_08,matched,0.5400000000000773,346
726.94,731.54,ellie17dec2012_08,matched,4.599999999999909,346
732.63,740.8,ellie17dec2012_08,matched,8.169999999999959,346
741.21,742.15,ellie17dec2012_08,matched,0.9399999999999409,346
743.43,746.08,ellie17dec2012_08,matched,2.650000000000091,346
748.01,748.46,ellie17dec2012_08,matched,0.4500000000000455,346
751.95,754.49,regret,matched,2.5399999999999636,346
756.2,757.25,regret,matched,1.0499999999999545,346
758.18,760.56,regret,matched,2.3799999999999955,346
762.45,763.06,regret,matched,0.6099999999999,346
764.69,765.92,regret,matched,1.2299999999999045,346
768.27,769.11,regret,matched,0.8400000000000318,346
777.22,777.87,UNK:what advice would you give yourself ten ,unmatched,0.6499999999999773,346
778.45,782.0,UNK:what advice would you give yourself ten ,unmatched,3.5499999999999545,346
783.63,787.65,UNK:what advice would you give yourself ten ,unmatched,4.019999999999982,346
788.31,789.06,UNK:what advice would you give yourself ten ,unmatched,0.75,346
790.8,794.42,UNK:what advice would you give yourself ten ,unmatched,3.6200000000000045,346
795.26,798.02,UNK:what advice would you give yourself ten ,unmatched,2.759999999999991,346
799.38,800.8,UNK:what advice would you give yourself ten ,unmatched,1.419999999999959,346
801.18,802.97,UNK:what advice would you give yourself ten ,unmatched,1.7900000000000773,346
803.93,809.61,UNK:what advice would you give yourself ten ,unmatched,5.680000000000064,346
810.2,810.55,UNK:what advice would you give yourself ten ,unmatched,0.34999999999990905,346
810.89,813.0,UNK:what advice would you give yourself ten ,unmatched,2.1100000000000136,346
813.85,816.36,UNK:what advice would you give yourself ten ,unmatched,2.509999999999991,346
817.52,817.88,UNK:what advice would you give yourself ten ,unmatched,0.36000000000001364,346
819.43,819.84,see_mean,matched,0.41000000000008185,346
824.82,825.37,mad_makeyou,matched,0.5499999999999545,346
826.25,826.88,mad_makeyou,matched,0.6299999999999955,346
830.83,831.88,mad_makeyou,matched,1.0499999999999545,346
833.49,835.86,mad_makeyou,matched,2.3700000000000045,346
836.37,844.46,mad_makeyou,matched,8.090000000000032,346
845.03,852.95,mad_makeyou,matched,7.920000000000073,346
853.5,854.16,mad_makeyou,matched,0.6599999999999682,346
855.57,857.96,mad_makeyou,matched,2.3899999999999864,346
858.51,859.1,mad_makeyou,matched,0.5900000000000318,346
860.02,864.04,mad_makeyou,matched,4.019999999999982,346
864.56,865.07,mad_makeyou,matched,0.5100000000001046,346
867.69,870.8,mad_makeyou,matched,3.1099999999999,346
871.36,882.63,mad_makeyou,matched,11.269999999999982,346
883.26,884.86,mad_makeyou,matched,1.6000000000000227,346
890.61,893.67,UNK:what do you do when you're annoyed,unmatched,3.0599999999999454,346
894.6,896.83,UNK:what do you do when you're annoyed,unmatched,2.230000000000018,346
899.35,903.71,UNK:what do you do when you're annoyed,unmatched,4.360000000000014,346
905.48,910.86,UNK:what do you do when you're annoyed,unmatched,5.3799999999999955,346
915.78,916.34,control_temper,matched,0.5600000000000591,346
918.8,921.65,control_temper,matched,2.8500000000000227,346
922.68,924.87,control_temper,matched,2.1900000000000546,346
925.54,926.45,control_temper,matched,0.9100000000000819,346
928.65,931.15,control_temper,matched,2.5,346
932.03,935.62,control_temper,matched,3.590000000000032,346
936.15,943.95,control_temper,matched,7.800000000000068,346
944.32,945.23,control_temper,matched,0.9099999999999682,346
950.34,950.96,last_argument,matched,0.6200000000000045,346
952.63,955.84,last_argument,matched,3.2100000000000364,346
956.48,957.71,last_argument,matched,1.2300000000000182,346
959.88,962.0,last_argument,matched,2.1200000000000045,346
962.72,966.93,last_argument,matched,4.209999999999923,346
967.99,972.28,last_argument,matched,4.289999999999964,346
972.93,980.74,last_argument,matched,7.810000000000059,346
983.44,984.66,last_argument,matched,1.2199999999999136,346
986.18,996.07,last_argument,matched,9.8900000000001,346
996.53,1002.02,last_argument,matched,5.490000000000009,346
1003.2,1005.22,last_argument,matched,2.019999999999982,346
1005.98,1007.71,last_argument,matched,1.7300000000000182,346
1008.24,1009.01,last_argument,matched,0.7699999999999818,346
1009.52,1009.98,last_argument,matched,0.4600000000000364,346
1016.7,1017.19,memorableb,matched,0.4900000000000091,346
1017.93,1018.42,memorableb,matched,0.4900000000000091,346
1021.38,1023.76,memorableb,matched,2.3799999999999955,346
1024.83,1025.65,memorableb,matched,0.8200000000001637,346
1032.49,1034.56,memorableb,matched,2.0699999999999363,346
1037.64,1038.43,memorableb,matched,0.7899999999999636,346
1041.49,1042.67,memorableb,matched,1.1800000000000637,346
1047.58,1048.43,memorableb,matched,0.8500000000001364,346
1049.66,1050.24,memorableb,matched,0.5799999999999272,346
1055.78,1056.61,memorableb,matched,0.8299999999999272,346
1058.1,1058.99,memorableb,matched,0.8900000000001,346
1059.98,1061.33,memorableb,matched,1.349999999999909,346
1066.66,1069.98,describe_felt,matched,3.3199999999999363,346
1070.74,1078.59,describe_felt,matched,7.849999999999909,346
1079.43,1080.1,describe_felt,matched,0.6699999999998454,346
1081.41,1082.08,describe_felt,matched,0.6699999999998454,346
1082.68,1093.91,describe_felt,matched,11.230000000000018,346
1095.0,1098.16,describe_felt,matched,3.160000000000082,346
1101.27,1101.56,describe_felt,matched,0.2899999999999636,346
1106.01,1106.58,ellie17dec2012_07,matched,0.5699999999999363,346
1108.59,1109.51,ellie17dec2012_07,matched,0.9200000000000728,346
1110.47,1110.96,ellie17dec2012_07,matched,0.4900000000000091,346
1113.31,1114.23,ellie17dec2012_07,matched,0.9200000000000728,346
1116.08,1116.93,ellie17dec2012_07,matched,0.8500000000001364,346
1118.0,1119.8,ellie17dec2012_07,matched,1.7999999999999545,346
1120.96,1121.93,ellie17dec2012_07,matched,0.9700000000000273,346
1122.82,1123.25,ellie17dec2012_07,matched,0.43000000000006366,346
1124.05,1125.57,ellie17dec2012_07,matched,1.5199999999999818,346
1126.3,1126.76,ellie17dec2012_07,matched,0.4600000000000364,346
1127.28,1129.17,ellie17dec2012_07,matched,1.8900000000001,346
1130.15,1130.78,ellie17dec2012_07,matched,0.6299999999998818,346
1135.85,1138.43,ellie17dec2012_07,matched,2.5800000000001546,346
1139.32,1139.93,ellie17dec2012_07,matched,0.6100000000001273,346
1142.38,1143.04,ellie17dec2012_07,matched,0.6599999999998545,346
1144.79,1145.46,ellie17dec2012_07,matched,0.6700000000000728,346
1146.49,1151.13,ellie17dec2012_07,matched,4.6400000000001,346
1152.17,1152.61,ellie17dec2012_07,matched,0.4399999999998272,346
1153.36,1153.68,ellie17dec2012_07,matched,0.3200000000001637,346
1159.94,1160.56,ellie17dec2012_09,matched,0.6199999999998909,346
1164.09,1165.39,ellie17dec2012_09,matched,1.300000000000182,346
1166.32,1166.94,ellie17dec2012_09,matched,0.6200000000001182,346
1170.81,1171.65,ellie17dec2012_09,matched,0.8400000000001455,346
1174.64,1176.73,ellie17dec2012_09,matched,2.089999999999918,346
1177.37,1177.99,ellie17dec2012_09,matched,0.6200000000001182,346
1180.61,1182.93,ellie17dec2012_09,matched,2.3200000000001637,346
1184.65,1185.34,ellie17dec2012_09,matched,0.6899999999998272,346
1188.46,1189.0,ellie17dec2012_09,matched,0.5399999999999636,346
1189.74,1190.55,ellie17dec2012_09,matched,0.8099999999999454,346
1192.19,1192.66,ellie17dec2012_09,matched,0.4700000000000273,346
1195.27,1195.62,UNK:okay i think i've asked everything i nee,unmatched,0.34999999999990905,346
1197.81,1198.27,appreciate_open,matched,0.4600000000000364,346
1199.38,1199.65,bye,matched,0.2699999999999818,346
61.28,61.66,UNK:are you okay with this,unmatched,0.37999999999999545,347
66.94,67.43,how_doingv,matched,0.4900000000000091,347
71.65,72.68,where_originally,matched,1.0300000000000011,347
77.82,79.38,UNK:why'd you move to l a,unmatched,1.5600000000000023,347
85.7,87.61,UNK:when'd you move to l a,unmatched,1.9099999999999966,347
93.26,97.08,adapted_la,matched,3.819999999999993,347
105.47,106.64,like_about_la,matched,1.1700000000000017,347
112.0,114.45,dont_like_la,matched,2.450000000000003,347
119.68,122.75,living_situation,matched,3.069999999999993,347
129.73,131.0,UNK:what'd you study at school,unmatched,1.2700000000000102,347
138.32,138.54,hard_decision,matched,0.21999999999999886,347
139.52,143.98,hard_decision,matched,4.4599999999999795,347
148.14,148.56,still_working_on_x,matched,0.4200000000000159,347
151.28,152.64,UNK:what do you do now,unmatched,1.3599999999999852,347
158.09,160.05,dream_job,matched,1.960000000000008,347
164.72,165.76,UNK:do you travel a lot,unmatched,1.039999999999992,347
168.62,169.88,why2,matched,1.259999999999991,347
176.47,177.53,UNK:what do you do to relax,unmatched,1.0600000000000023,347
184.21,185.91,mad_makeyou,matched,1.6999999999999886,347
187.87,189.27,mad_makeyou,matched,1.4000000000000057,347
193.77,197.42,control_temper,matched,3.6499999999999773,347
204.11,206.97,last_argument,matched,2.859999999999985,347
221.41,222.16,UNK:do you consider yourself an introvert,unmatched,0.75,347
226.87,228.11,tell_about_that,matched,1.240000000000009,347
236.96,238.43,do_fun,matched,1.4699999999999989,347
244.34,245.74,bouts_symptoms,matched,1.4000000000000057,347
254.28,256.32,influence_positive,matched,2.039999999999992,347
260.67,263.49,how_know,matched,2.819999999999993,347
267.6,269.04,how_close,matched,1.4399999999999977,347
278.27,279.46,uncomfortable_talkv,matched,1.1899999999999977,347
285.51,289.55,tell_about_that,matched,4.0400000000000205,347
303.86,305.3,bf_describe,matched,1.4399999999999977,347
311.91,312.33,ellie17dec2012_07,matched,0.4199999999999591,347
313.67,317.33,ellie17dec2012_07,matched,3.659999999999968,347
332.5,336.23,ellie17dec2012_10,matched,3.730000000000018,347
341.16,342.29,describe_felt,matched,1.1299999999999955,347
348.79,349.09,military,matched,0.2999999999999545,347
354.23,355.67,easy_sleep,matched,1.4399999999999977,347
359.94,366.48,why2,matched,6.5400000000000205,347
371.06,372.13,trigger,matched,1.0699999999999932,347
377.43,381.04,sleep_affects,matched,3.6100000000000136,347
386.88,387.16,depression_diagnosed,matched,0.28000000000002956,347
390.61,390.98,ptsd_diagnosed,matched,0.37000000000000455,347
394.51,397.76,feel_lately,matched,3.25,347
411.2,415.09,behavior_changes,matched,3.8899999999999864,347
422.95,423.64,ellie17dec2012_08,matched,0.6899999999999977,347
429.34,435.19,kids_elaborate,matched,5.850000000000023,347
437.01,437.33,kids_elaborate,matched,0.3199999999999932,347
445.15,451.59,parent_best,matched,6.439999999999998,347
455.43,457.96,give_example,matched,2.5299999999999727,347
459.09,463.0,give_example,matched,3.910000000000025,347
486.66,490.53,memorableb,matched,3.8699999999999477,347
